john,brooke,taegyoon,status_text,status_extended_text,quote_status_text,quote_status_extended_text,status_is_retweet,status_is_quote,status_reply_to_status_id,status_reply_to_user_id,status_reply_to_screen_name,user_id,user_screen_name,user_created_at,user_favourites_count,user_followers_count,user_friends_count,user_status_count,status_id,status_created_at,status_favorite_count,status_retweet_count,status_quote_count,status_reply_count,quote_user_id,quote_user_screen_name,quote_user_created_at,quote_user_favourites_count,quote_user_followers_count,quote_user_friends_count,quote_user_status_count,quote_status_id,quote_status_created_at,quote_status_reply_to_status_id,quote_status_reply_to_user_id,quote_status_reply_to_screen_name,quote_status_favorite_count,quote_status_retweet_count,quote_status_quote_count,quote_status_reply_count,retweet_user_id,retweet_user_screen_name,retweet_user_created_at,retweet_user_favourites_count,retweet_user_followers_count,retweet_user_friends_count,retweet_user_status_count,retweet_status_id,retweet_status_created_at,retweet_status_text,retweet_status_extended_text,retweet_status_reply_to_status_id,retweet_status_reply_to_user_id,retweet_status_reply_to_screen_name,retweet_status_favorite_count,retweet_status_retweet_count,retweet_status_quote_count,retweet_status_reply_count
3,2,2,@STOP_SARS_CoV_2 @EmrataPhanPaige @realDonaldTrump uhh... slavery started that fire.,NA,NA,NA,0,0,1.27E+18,1.24E+18,STOP_SARS_CoV_2,1587341527,JacobFrautschi,Fri Jul 12 02:07:23 +0000 2013,967,46,106,369,1.27E+18,Sun May 31 08:58:01 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,@anne_tali @TheWickedCoder @TalbertSwan @realDonaldTrump Policing doesn’t include putting your neck on an AMERICAN… https://t.co/hQ0cvTKg1W,@anne_tali @TheWickedCoder @TalbertSwan @realDonaldTrump Policing doesn’t include putting your neck on an AMERICAN CITIZEN neck for 5 minutes until he’s dead on scene. People are tired kap tried to bring attention to it the “peaceful” way and that was an issue. Riots needs to happen every time.,NA,NA,0,0,1.27E+18,377560141,anne_tali,2869810038,YoungWood609,Wed Oct 22 01:06:20 +0000 2014,3001,2285,2070,5319,1.27E+18,Fri May 29 07:04:24 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,@RepLeeZeldin I FOR ONE SAY THIS SO CALLED OFFICER MAY NOT BE A OFFICER AT ALL SOROS AND DEMOCRATS PROBABLY HIRED H… https://t.co/buZsq1tYi6,@RepLeeZeldin I FOR ONE SAY THIS SO CALLED OFFICER MAY NOT BE A OFFICER AT ALL SOROS AND DEMOCRATS PROBABLY HIRED HIM TO KILL ANY BLACK AMERICAN TO START RIOTS  ANTIFA SHOWS AND OMAR SENDS SOMALIANS  TO BURN STORES ECT.,NA,NA,0,0,1.27E+18,2750127259,RepLeeZeldin,1.25E+18,RaeGielau11,Tue Apr 21 13:53:56 +0000 2020,2767,61,167,2733,1.27E+18,Fri May 29 01:57:29 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,3,@realDonaldTrump you traffic kids and kill people,NA,NA,NA,0,0,1.27E+18,25073877,realDonaldTrump,1.16E+18,DianaUchis,Tue Jul 30 17:35:17 +0000 2019,1605,50,127,288,1.27E+18,Mon Jun 01 17:23:00 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,"@realDonaldTrump You respect no one’s memory. The 103,000 dead are just numbers on a sheet of paper to you. You’re… https://t.co/6gyqVdmgtQ","@realDonaldTrump You respect no one’s memory. The 103,000 dead are just numbers on a sheet of paper to you. You’re a disgraceful excuse for a human being. #25AmendmentNow",NA,NA,0,0,1.27E+18,25073877,realDonaldTrump,1.10E+18,KYarvitz,Fri Feb 22 18:14:01 +0000 2019,2872,6,3,3649,1.27E+18,Fri May 29 16:05:20 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@WhiteHouse @realDonaldTrump Welcome to Trump’s America.....riots in the streets across America, 40 mil unemployed,… https://t.co/ldBT0LdsDB","@WhiteHouse @realDonaldTrump Welcome to Trump’s America.....riots in the streets across America, 40 mil unemployed, Trillions of $ in new national debt, hatred and racism sanctioned by our leaders, 100k+ dead Americans from Covid-19.  Are you tired of winning yet??",NA,NA,0,0,1.27E+18,8.22E+17,WhiteHouse,587911503,greedstinks,Tue May 22 23:19:32 +0000 2012,948,5,1,526,1.27E+18,Sun May 31 00:06:35 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,"@Dith12079877 @SenDuckworth @LaurenWern exactly- during @SenDuckworth time in the Iraq war, I wonder if over a week… https://t.co/MJPZXFsKtT","@Dith12079877 @SenDuckworth @LaurenWern exactly- during @SenDuckworth time in the Iraq war, I wonder if over a weekend did Americans suffer 97 shot and 27 killed? 

This happened in Chicago over the weekend. Chicago is and has been a war zone.

Tammy has done nothing to end the war. 

https://t.co/RwDOmmWOjA",NA,NA,0,0,1.27E+18,1724070625,Dith12079877,807971809,JackWalshKP,Fri Sep 07 01:44:57 +0000 2012,2913,173,723,1779,1.27E+18,Wed Jun 03 17:21:02 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,President Donald J Trump Has Messed Up In The Handling Of The Protest And George Floyd Death As A President Of A Na… https://t.co/qk6e2hkcM4,President Donald J Trump Has Messed Up In The Handling Of The Protest And George Floyd Death As A President Of A Nation Not Alone A Powerful Nation One Doesn't Talk Irresponsible And This Handling May Cost Him November Elections,NA,NA,0,0,,,,1.17E+18,cassiusknight,Sun Sep 08 13:39:38 +0000 2019,160,14,306,62,1.27E+18,Thu Jun 04 17:05:38 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,@emtgirl @StevenWalser1 @HilbillyLiberal @jena3307 @EricG1247 @RepLoudermilk @realDonaldTrump So when is it conveni… https://t.co/Qi5TuS5a4q,"@emtgirl @StevenWalser1 @HilbillyLiberal @jena3307 @EricG1247 @RepLoudermilk @realDonaldTrump So when is it convenient to be in a country with closed borders that doesn't happen to participate in the politics of other countries and doesn't interfere in it?
Did you have time to read the hypocrisy that was coming out of your head but having to think costs so much that l",NA,NA,0,0,1.27E+18,15163381,emtgirl,1.24E+18,SergioV78972977,Wed Mar 18 18:22:09 +0000 2020,3640,84,421,2612,1.27E+18,Fri May 29 13:52:39 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@Sasha_Bujnak @eugenegu @realDonaldTrump They can be arrested, but not shot and killed.",NA,NA,NA,0,0,1.27E+18,4865658998,Sasha_Bujnak,1.19E+18,KropMonkey,Fri Oct 25 03:44:33 +0000 2019,12567,156,1049,1070,1.27E+18,Fri May 29 08:35:58 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,"Kentucky is really represented by the dregs of society.

Kick @RandPaul and #MoscowMitch to the curb.

There’s no m… https://t.co/kXxlrYDDik","Kentucky is really represented by the dregs of society.

Kick @RandPaul and #MoscowMitch to the curb.

There’s no more room for assholes like this.

https://t.co/L9SMHphMXr",NA,NA,0,0,,,,1242604356,thornton_mandy,Tue Mar 05 01:49:53 +0000 2013,46282,581,577,50948,1.27E+18,Wed Jun 03 19:23:46 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,"Taylor Swift’s Donald Trump Post Becomes Her Most Liked Tweet Ever

Taylor Swift slammed President Donald Trump on… https://t.co/iajwsTwN9K","Taylor Swift’s Donald Trump Post Becomes Her Most Liked Tweet Ever

Taylor Swift slammed President Donald Trump on Friday (May 29) for tweeting that protesters in Minnesota should be shot. The tweet has become Swift’s most-liked tweet ever, hitting more … https://t.co/tdNHqzJoNq",NA,NA,0,0,,,,1.19E+18,inotech_3d,Fri Oct 18 21:35:11 +0000 2019,235,208,433,7544,1.27E+18,Sat May 30 07:49:22 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,People worried about trump asking people to drink Clorox to cure corona. Joe Biden on police brutality. “SHOOT THEM IN THE LEG” lol 😂,NA,NA,NA,0,0,,,,4761200722,ball12_cj,Sun Jan 10 05:02:50 +0000 2016,7094,442,774,1998,1.27E+18,Wed Jun 03 02:30:15 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,@realDonaldTrump SO WHAT ARE GOING TO DO PULL ANOTHER KENT STATE AND START SHOOTING PEOPLE! THESE ARE MURDERS THAT HAVE BEEN HAPPENING.,NA,NA,NA,0,0,1.27E+18,25073877,realDonaldTrump,29239708,renarob,Mon Apr 06 16:55:17 +0000 2009,5811,96,317,7795,1.27E+18,Fri May 29 05:22:35 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@lizzo @BET 19 white unarmed were shot by police last year, 9 were black. 89 police officers killed last year - not… https://t.co/JNpjjN7FrV","@lizzo @BET 19 white unarmed were shot by police last year, 9 were black. 89 police officers killed last year - not the stats Democrats &amp; #FakeNews would have you believe.",NA,NA,0,0,1.25E+18,323417384,lizzo,582262894,AbsurdWeb,Wed May 16 23:34:58 +0000 2012,41636,585,1116,21658,1.27E+18,Wed Jun 03 10:16:47 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,@KurtSchlichter @Cernovich Trump is giving these leftist scum (both the Democrat politicians who fanned the flames… https://t.co/mPWw1nNUfC,@KurtSchlichter @Cernovich Trump is giving these leftist scum (both the Democrat politicians who fanned the flames and allowed the riots and the rioters themselves) enough rope to hang themselves.,NA,NA,0,0,1.27E+18,18089606,KurtSchlichter,1.20E+18,Joe21235278,Sun Nov 24 03:14:24 +0000 2019,27360,110,759,3131,1.27E+18,Sat May 30 11:27:56 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,"@realDonaldTrump Anti facist? Your enemy is anti facism? Antifa isn’t a group...

But it’s nice to know a bunch of… https://t.co/xF0D6enRbg","@realDonaldTrump Anti facist? Your enemy is anti facism? Antifa isn’t a group...

But it’s nice to know a bunch of #maga idiots can dress like ninjas, fight cops, riot and destroy things and you will use it to claim democrats are terrorist.

You’re a facist",NA,NA,0,0,1.27E+18,25073877,realDonaldTrump,8.15E+17,CulledCub,Sat Dec 31 08:33:20 +0000 2016,359621,530,725,14446,1.27E+18,Sun May 31 16:34:31 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,3,"@Tony91137864102 @Lenore94221053 @Baligubadle1 @realDonaldTrump Ahhhhhh first, why was they? This is not your shini… https://t.co/DeHf02dtFB","@Tony91137864102 @Lenore94221053 @Baligubadle1 @realDonaldTrump Ahhhhhh first, why was they? This is not your shining moment is it Tony. Well you can do something about that ol Tony my man how about pulling your head all the way out instead of just peeking at things",NA,NA,0,0,1.27E+18,1.26E+18,Tony91137864102,1.26E+18,Wowyouactually1,Thu Apr 30 17:07:39 +0000 2020,7,1,10,165,1.27E+18,Sat May 30 02:18:40 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,Punch is a https://t.co/bfXI4PtHHH,NA,"@punch1e @Nelsonmtrsprt @dam00r @realDonaldTrump There wasn't any automatic guns in the last vegas shooting.

I sug… https://t.co/bJ6rOIo3YK","@punch1e @Nelsonmtrsprt @dam00r @realDonaldTrump There wasn't any automatic guns in the last vegas shooting.

I suggest about 30 minutes of research about automatic weapons and semi automatic weapons (bump stock for bonus) so you don't sound so dumb when spewing liberal talking points.",0,1,,,,351752119,mikeep6,Tue Aug 09 17:56:53 +0000 2011,64453,354,495,76963,1.27E+18,Thu Jun 04 09:44:50 +0000 2020,0,0,0,0,20889007,bucinudli_usa,Sun Feb 15 03:00:19 +0000 2009,27233,600,524,25800,1.27E+18,Wed Jun 03 10:54:53 +0000 2020,1.27E+18,484708206,punch1e,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,"@NYGovCuomo one true leader said, ""Mr. Gorbachev,  tear down these walls. "" So, as you are another dictator,  Mr. B… https://t.co/q97d07L8Mi","@NYGovCuomo one true leader said, ""Mr. Gorbachev,  tear down these walls. "" So, as you are another dictator,  Mr. Benito Cuomo,  please open these malls!. Its time to help these business large and small, youre killing them. Sorta like nursing homes, remember.",NA,NA,0,0,,232268199,NYGovCuomo,137864238,butkus0726,Wed Apr 28 00:25:00 +0000 2010,27,20,152,689,1.27E+18,Wed Jun 03 10:10:53 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,"@ScottWalker @POTUS @realDonaldTrump After shooting innocent, peaceful people exercising their constitutional RIGHT… https://t.co/psAl1s0k4D","@ScottWalker @POTUS @realDonaldTrump After shooting innocent, peaceful people exercising their constitutional RIGHTS with pepper spray and rubber bullets.  Tough guy right there, sure he is.

He can't be seen as weak, you know, after spending two nights cowering in his bunker.  Someone has to pay.",NA,NA,0,0,1.27E+18,33750798,ScottWalker,1.03E+18,freestyle_mom,Sun Aug 19 14:47:44 +0000 2018,1733,136,264,2066,1.27E+18,Tue Jun 02 12:14:23 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,"@RepDonBeyer @EleanorNorton Stop lying. The protestors were not peaceful, but you don’t care. You will just tax us… https://t.co/ZDQPzRPkgf","@RepDonBeyer @EleanorNorton Stop lying. The protestors were not peaceful, but you don’t care. You will just tax us to death to pay for all the damage.",NA,NA,0,0,1.27E+18,2962868158,RepDonBeyer,938135533,Admiral1868,Sat Nov 10 01:15:11 +0000 2012,18618,668,1504,8118,1.27E+18,Tue Jun 02 14:30:37 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,"@eugenegu @realDonaldTrump Rather than bitching about Trump constantly, Eugene Gu should stop beating his wife and… https://t.co/QonmYd8dKk","@eugenegu @realDonaldTrump Rather than bitching about Trump constantly, Eugene Gu should stop beating his wife and pretending he's a real doctor.",NA,NA,0,0,1.27E+18,65497475,eugenegu,1.26E+18,DFodunk,Fri May 22 04:27:18 +0000 2020,40,0,40,50,1.27E+18,Fri May 29 09:30:00 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,"hahahahahahahahahahahahaha!  Truly, irony is dead, and apparently the Republicans killed it!",NA,"Republicans on Obama's executive orders:

Chris Christie: “The president is a petulant child. Whenever he doesn’t g… https://t.co/Ws2d39unnG","Republicans on Obama's executive orders:

Chris Christie: “The president is a petulant child. Whenever he doesn’t get what he wants…this president acts like a king”

Cruz: ""lawless"" ""unconstitutional""

Boehner: ""Emperor Obama""

And of course, Trump👇 https://t.co/qmdftKwbtM",0,1,,,,289976042,mountainkat47,Fri Apr 29 14:55:07 +0000 2011,35900,741,862,49324,1.27E+18,Thu May 28 23:37:36 +0000 2020,0,0,0,0,461697741,ChrisLu44,Thu Jan 12 02:50:29 +0000 2012,53339,63601,3452,19257,1.27E+18,Thu May 28 16:54:26 +0000 2020,,,,600,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,@ArvinZhang16 @fgncjvn @realDonaldTrump If you were real patriot for your people you would be against the CCP regim… https://t.co/pmqGmHWIm2,@ArvinZhang16 @fgncjvn @realDonaldTrump If you were real patriot for your people you would be against the CCP regime.  You show them patriotism while they killed your own people and tried to destroy China ancient beautiful culture so the could replace it with Soviet ideas from another land.,NA,NA,0,0,1.27E+18,1.08E+18,ArvinZhang16,1.03E+18,George_Of_FL,Mon Aug 27 00:02:32 +0000 2018,73611,737,1870,43562,1.27E+18,Fri May 29 22:44:57 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@ZsoltKarsai @Nigel_Farage @JackPosobiec @realDonaldTrump You, and your 12 followers...lol
Kick rocks, skippy..lol",NA,NA,NA,0,0,1.27E+18,3062134642,ZsoltKarsai,83013768,edzsanity,Sat Oct 17 00:30:22 +0000 2009,10546,252,666,9415,1.27E+18,Fri May 29 10:56:02 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,@NBCNightlyNews Imagine that. Dickhead Donnie @realDonaldTrump isn’t taking advise of his staff. How’s that gone fo… https://t.co/n1cqQ6bJUJ,@NBCNightlyNews Imagine that. Dickhead Donnie @realDonaldTrump isn’t taking advise of his staff. How’s that gone for him so far!? Republicans need to step up and remove this cancer from office now. #DumpTrumpNow @cnnbrk @NBCNews @SpeakerPelosi,NA,NA,0,0,1.27E+18,8839632,NBCNightlyNews,172332085,kblake58,Thu Jul 29 13:08:50 +0000 2010,646,43,107,2216,1.27E+18,Mon Jun 01 16:06:34 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,@magapls2020 @AWintersong @TrumpWarRoom Why are so many former Trump employees in jail if they’re all so innocent?… https://t.co/yzOhnly67Q,"@magapls2020 @AWintersong @TrumpWarRoom Why are so many former Trump employees in jail if they’re all so innocent?  Get your head out of Trumps king sized ass, the shit is blinding you.",NA,NA,0,0,1.27E+18,8.99E+17,magapls2020,220536164,TheThroneofHate,Sun Nov 28 02:28:02 +0000 2010,570,43,62,1998,1.27E+18,Thu May 28 22:31:24 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@taylorswift13 @realDonaldTrump If you really wanted Trump out you would have supported Yang or Gabbard. 

I'm not… https://t.co/qSp2ItTXB4","@taylorswift13 @realDonaldTrump If you really wanted Trump out you would have supported Yang or Gabbard. 

I'm not voting for Trump but if you think Biden has a shot...you're insane...",NA,NA,0,0,1.27E+18,17919972,taylorswift13,119567439,jmikeyp83,Thu Mar 04 01:19:51 +0000 2010,31,3,60,124,1.27E+18,Sat May 30 22:36:38 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@greggutfeld It's a setup....dent NG, force Trump hand, force shooting(s), blame Trump as dictator...sadly lots will believe it",NA,NA,NA,0,0,1.27E+18,28628850,greggutfeld,7.82E+17,cal71357872,Fri Sep 30 12:18:52 +0000 2016,9460,70,212,1947,1.27E+18,Tue Jun 02 21:21:03 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"100,000+ Americans are dead! This didn’t need to happen! #TrumpHasNoPlan #cdc #Trump #coronavirus #",NA,NA,NA,0,0,,,,1.18E+18,MidnaTheHippie,Fri Sep 27 03:28:18 +0000 2019,25929,58,98,5215,1.27E+18,Fri May 29 17:06:44 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,2,Why because obvious people don’t want to work? They just want to burning everything down. You know it’s a problem w… https://t.co/O0J2JUMr18,Why because obvious people don’t want to work? They just want to burning everything down. You know it’s a problem when they destroy @CNN who they cater so much too.,President Trump needs to open up the goddamn economy,NA,0,1,,,,270581377,Tyneiseca,Tue Mar 22 21:55:29 +0000 2011,3252,121,584,1897,1.27E+18,Sun May 31 13:45:34 +0000 2020,0,0,0,0,8.07E+17,TRUMPFORTX2020,Wed Dec 07 14:41:08 +0000 2016,4515,1214,1018,19271,1.27E+18,Sun May 31 13:39:39 +0000 2020,,,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,@realDonaldTrump @SenatorTimScott you are a racist pig. you’re a rapist. you’re also sexist. i hope you die 🧚✨,NA,NA,NA,0,0,1.27E+18,25073877,realDonaldTrump,3314751804,ZurisadaiVasqu3,Fri Aug 14 06:36:28 +0000 2015,40,2,30,42,1.27E+18,Tue Jun 02 20:08:38 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,1,@realDonaldTrump ATTENTION #CRIMINALTRUMP IS AT LARGE AND DANGEROUS DUE TO ADVANCED INSANITY AND COMPLETE LACK OF S… https://t.co/IS2l9vvsrD,"@realDonaldTrump ATTENTION #CRIMINALTRUMP IS AT LARGE AND DANGEROUS DUE TO ADVANCED INSANITY AND COMPLETE LACK OF SELF-CONTROL!  VP PENCE HEREBY DIRECTED TO IMPLEMENT 25A TO SAVE GOP FROM UTTER DESTRUCTION! AMERICA’S FUTURE AT STAKE!  YOU MAY PARDON NUT OR JAIL HIM AT GITMO! GODSPEED!  
@VP",NA,NA,0,0,1.27E+18,25073877,realDonaldTrump,67927236,watchful_doggie,Sat Aug 22 16:45:12 +0000 2009,8614,44,52,5823,1.27E+18,Fri May 29 16:08:25 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,3,"Especially since he's gotten off 15 times previously, thanks to @SenAmyKlobuchar. He didn't murder anyone previousl… https://t.co/2k9CjQfsk8","Especially since he's gotten off 15 times previously, thanks to @SenAmyKlobuchar. He didn't murder anyone previously, but police brutality is his MO and he's shot someone. 

I suspect she's an enabler that finally saw that she could be held liable. MAGA for sure.",NA,NA,0,0,,,,1.02E+18,susan_harrie,Tue Jul 24 23:15:37 +0000 2018,2891,26,25,11667,1.27E+18,Sat May 30 23:30:46 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3,"@TehWyrm @AgiaTheBun I'm from Missouri. Lost Claire McCaskill, got Hawley and Trump in the same year. Plus Eric Gre… https://t.co/Kh5HfsEb8L","@TehWyrm @AgiaTheBun I'm from Missouri. Lost Claire McCaskill, got Hawley and Trump in the same year. Plus Eric Greitens as Governor (remember him? 30 something frat bro, campaign ad was literally just him firing like a gatling gun). Until he had to resign for illegal campaign finance violations.",NA,NA,0,0,1.27E+18,2217173466,TehWyrm,1.18E+18,DiscoTempoJazz,Wed Sep 25 05:21:38 +0000 2019,51670,3432,4422,10332,1.27E+18,Tue Jun 02 10:18:54 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,3,@ScottWalker @POTUS @realDonaldTrump More like a fat waddle after having had the courage to gas and fire rubber bul… https://t.co/GzzvRx4Pjp,@ScottWalker @POTUS @realDonaldTrump More like a fat waddle after having had the courage to gas and fire rubber bullets at Americans in a park.,NA,NA,0,0,1.27E+18,33750798,ScottWalker,45584243,rollamichael,Mon Jun 08 15:07:07 +0000 2009,787,509,933,1624,1.27E+18,Tue Jun 02 06:17:25 +0000 2020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
